year,title,bechdel_score,pass_bechdel,budget_2013,domgross_2013,intgross_2013,decade,imdb_id,language,metascore,imdb_rating,award_winner,runtime,profit,ROI,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,history,horror,music,musical,mystery,romance,sci_fi,sport,thriller,war,western
1996,Freeway,Passes Bechdel,TRUE,4455495,438856,438856,1990-1999,0116361,English,61,6.9,FALSE,110,-4016639,-0.9015023022133343,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,From Dusk Till Dawn,Don't talk to each other,FALSE,29703299,38211750,38211750,1990-1999,0116367,"English, Spanish",52,7.3,FALSE,108,8508451,0.286448013737464,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Hamlet,Don't talk to each other,FALSE,2970330,2342531,3593608,1990-1999,0116477,English,NA,7.9,FALSE,242,623278,0.2098345975026344,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Harriet the Spy,Passes Bechdel,TRUE,19307144,39460903,39460903,1990-1999,0116493,English,NA,5.9,FALSE,100,20153759,1.0438498309226885,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Independence Day,Passes Bechdel,TRUE,111387369,454711839,1213975115,1990-1999,0116629,English,59,6.9,TRUE,145,1102587746,9.898678421967215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Jingle All the Way,Don't talk to each other,FALSE,89109896,89989691,192822510,1990-1999,0116705,English,NA,5.3,FALSE,89,103712614,1.163873134808731,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Kingpin,Don't talk to each other,FALSE,37129123,37163912,47857099,1990-1999,0116778,English,43,6.9,FALSE,113,10727976,0.2889369619637932,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Love and Other Catastrophes,Passes Bechdel,TRUE,371291,315278,1103798,1990-1999,0116931,English,NA,6.4,FALSE,78,732507,1.9728649495947923,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Mars Attacks!,Passes Bechdel,TRUE,118813194,56096190,150552679,1990-1999,0116996,"English, French",52,6.3,FALSE,106,31739485,0.26713771367849937,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Mission: Impossible,Don't talk to each other,FALSE,118813194,268787949,679757008,1990-1999,0117060,"English, French, Czech",60,7,FALSE,110,560943814,4.721224933991759,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Romeo + Juliet,Dubious,FALSE,21534891,68820654,219124769,1990-1999,0117509,English,60,6.9,FALSE,120,197589878,9.175336805744687,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Scream,Passes Bechdel,TRUE,22277474,153041290,257002834,1990-1999,0117571,English,65,7.2,FALSE,111,234725360,10.53644412288395,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Secrets & Lies,Passes Bechdel,TRUE,6683242,19926891,19926891,1990-1999,0117589,NA,NA,NA,NA,NA,13243649,1.981620447082419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,Set It Off,Passes Bechdel,TRUE,13366484,53538871,53538871,1990-1999,0117603,English,NA,6.7,FALSE,123,40172387,3.005456558358952,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Space Jam,Don't talk to each other,FALSE,118813194,134353268,371588265,1990-1999,0117705,English,NA,6.1,FALSE,88,252775071,2.127500006438679,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Spy Hard,Don't talk to each other,FALSE,26732969,40004796,40004796,1990-1999,0117723,"English, French, Spanish",25,5.2,FALSE,81,13271827,0.49645914750434195,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Star Trek: First Contact,Passes Bechdel,TRUE,68317587,136676591,222774739,1990-1999,0117731,English,71,7.6,FALSE,111,154457152,2.2608695473978027,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Striptease,Dubious,FALSE,74258246,49173429,168283656,1990-1999,0117765,English,NA,4.2,FALSE,115,94025410,1.2661948681093276,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,That Thing You Do!,Passes Bechdel,TRUE,3712912,38402527,51323462,1990-1999,0117887,English,71,6.8,FALSE,108,47610550,12.822967525220097,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,The Cable Guy,Don't talk to each other,FALSE,69802752,89466773,152713266,1990-1999,0115798,"English, French",NA,6,FALSE,96,82910514,1.1877828828296053,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,The Craft,Passes Bechdel,TRUE,22277474,36786742,82678338,1990-1999,0115963,"English, French",NA,6.2,FALSE,101,60400864,2.711297699191569,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,The English Patient,Passes Bechdel,TRUE,51980772,116906798,344137032,1990-1999,0116209,"English, German, Italian, Arabic",87,7.4,TRUE,162,292156260,5.6204678914734085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,The Fan,Don't talk to each other,FALSE,81684071,27598768,27598768,1990-1999,0116277,"English, Spanish",32,5.8,FALSE,116,-54085303,-0.6621279074104913,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,The First Wives Club,Passes Bechdel,TRUE,44554948,156668864,269541399,1990-1999,0116313,English,58,6.1,FALSE,103,224986451,5.049640075890112,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,The Glimmer Man,Don't talk to each other,FALSE,66832422,30304554,54067193,1990-1999,0116421,English,NA,5.3,FALSE,91,-12765229,-0.19100353717541466,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,The Hunchback of Notre Dame,Don't talk to each other,FALSE,148516493,148722709,483421183,1990-1999,0116583,"English, Latin",NA,6.8,FALSE,91,334904690,2.254999988452461,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,The Long Kiss Goodnight,Don't talk to each other,FALSE,96535720,49675220,49675220,1990-1999,0116908,English,44,6.7,FALSE,121,-46860500,-0.4854213549140152,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,The Mirror Has Two Faces,Passes Bechdel,TRUE,62376927,61288998,61288998,1990-1999,0117057,English,NA,6.4,FALSE,126,-1087929,-0.017441208669994275,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,The Rock,Don't talk to each other,FALSE,111387369,199115335,499118651,1990-1999,0117500,English,59,7.4,FALSE,136,387731282,3.4809268365069292,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Trainspotting,Only talk about men,FALSE,4604011,24507872,35645124,1990-1999,0117951,English,83,8.2,FALSE,94,31041113,6.7421891476801425,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Twister,Passes Bechdel,TRUE,130694514,359244145,736493287,1990-1999,0117998,English,68,6.2,FALSE,113,605798773,4.635227252155358,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,Walking and Talking,Passes Bechdel,TRUE,1485165,1912120,2399710,1990-1999,0118113,English,67,6.8,FALSE,86,914545,0.6157867980998745,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,When the Cat's Away,Passes Bechdel,TRUE,445549,2454193,3751503,1990-1999,0115856,NA,NA,NA,NA,NA,3305954,7.419956054216259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,Apollo 13,Passes Bechdel,TRUE,99370665,263057839,510765217,1990-1999,0112384,English,77,7.6,TRUE,140,411394552,4.1399999889303345,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Assassins,Don't talk to each other,FALSE,76438973,46331600,127356911,1990-1999,0112401,"English, Dutch, Spanish",NA,6.2,FALSE,132,50917938,0.6661253546669184,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Batman Forever,Don't talk to each other,FALSE,152877946,281342983,514478842,1990-1999,0112462,English,51,5.4,FALSE,121,361600896,2.3652914332064614,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Before Sunrise,Less than 2 women,FALSE,3821949,8062791,8062791,1990-1999,0112471,"English, German, French",77,8.1,FALSE,105,4240842,1.1096019334637903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Braveheart,Only talk about men,FALSE,110072121,115492633,319514907,1990-1999,0112573,"English, French, Latin, Scottish Gaelic",68,8.4,TRUE,177,209442786,1.9027777796704763,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Casino,Only talk about men,FALSE,79496532,64878801,168777252,1990-1999,0112641,"English, French, Persian",73,8.2,FALSE,178,89280720,1.123076916110001,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Casper,Passes Bechdel,TRUE,84082870,153379682,431574441,1990-1999,0112642,English,NA,5.9,FALSE,100,347491571,4.132727284404065,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Clueless,Passes Bechdel,TRUE,20944279,86526587,86526587,1990-1999,0112697,"English, Spanish",68,6.7,FALSE,97,65582308,3.1312755144256816,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Congo,Less than 2 women,FALSE,76438973,123865278,232408620,1990-1999,0112715,English,22,4.9,FALSE,109,155969647,2.0404466580156697,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Copycat,Dubious,FALSE,30575589,49000312,49000312,1990-1999,0112722,English,54,6.5,FALSE,123,18424723,0.6025958486032763,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Die Hard: With a Vengeance,Don't talk to each other,FALSE,137590151,152897054,557210677,1990-1999,0112864,"English, German, Romanian",58,7.6,FALSE,131,419620526,3.0497860708067686,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Four rooms,Don't talk to each other,FALSE,6115118,6575280,6575280,1990-1999,0113101,NA,NA,NA,NA,NA,460162,0.07524989705840508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,Home for the holidays,Passes Bechdel,TRUE,30575589,26706076,33815484,1990-1999,0113321,NA,NA,NA,NA,NA,3239895,0.10596345339414394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,Jumanji,Passes Bechdel,TRUE,99370665,153578601,401699506,1990-1999,0113497,"English, French",39,6.7,FALSE,104,302328841,3.0424355215897974,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Mallrats,Don't talk to each other,FALSE,9325555,3223228,3223228,1990-1999,0113749,English,41,7.2,FALSE,94,-6102327,-0.65436609402872,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Mortal Kombat,Don't talk to each other,FALSE,30575589,107676871,186714768,1990-1999,0113855,English,58,5.8,FALSE,101,156139179,5.1066613630893585,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Outbreak,Passes Bechdel,TRUE,76438973,103687285,103687285,1990-1999,0114069,"English, Korean, French",NA,6.5,FALSE,127,27248312,0.3564714559940516,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Pocahontas,Passes Bechdel,TRUE,84082870,216444248,530639350,1990-1999,0114148,"English, Algonquin",58,6.5,TRUE,81,446556480,5.310909106694384,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Pride and Prejudice,Passes Bechdel,TRUE,42805825,58663337,184857731,1990-1999,0112130,English,NA,9.2,FALSE,55,142051906,3.3185181222415405,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Sabrina,Passes Bechdel,TRUE,88669209,81725980,133156691,1990-1999,0114319,"English, French",NA,6.2,FALSE,127,44487482,0.5017241328948813,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Safe,Passes Bechdel,TRUE,50449722,26206460,63437029,1990-1999,0114323,English,NA,7.1,FALSE,119,12987307,0.25743069505913235,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Se7en,Don't talk to each other,FALSE,45863384,153070026,501631742,1990-1999,0114369,English,65,8.7,FALSE,127,455768358,9.937521356906416,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Sense and Sensibility,Passes Bechdel,TRUE,25224861,65727998,206375709,1990-1999,0114388,"English, French",84,7.7,TRUE,136,181150848,7.181440880883348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Showgirls,Passes Bechdel,TRUE,61151178,31111815,57712577,1990-1999,0114436,English,16,4.4,FALSE,128,-3438601,-0.056231148973123625,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Species,Dubious,FALSE,53507281,91810008,173293953,1990-1999,0114508,English,NA,5.8,FALSE,108,119786672,2.238698542727297,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Tank Girl,Passes Bechdel,TRUE,38219486,6213469,6213469,1990-1999,0114614,English,NA,5.1,FALSE,104,-32006017,-0.8374266728757158,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,The American President,Passes Bechdel,TRUE,94784326,91761643,164837302,1990-1999,0112346,"English, French",67,6.8,FALSE,114,70052976,0.7390776403263131,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,The Bridges of Madison County,Passes Bechdel,TRUE,33633148,109333135,268326198,1990-1999,0112579,English,66,7.5,FALSE,135,234693050,6.978028045427089,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,The Incredibly True Adventures of Two Girls in Love,Passes Bechdel,TRUE,382195,3379226,3787024,1990-1999,0113416,NA,NA,NA,NA,NA,3404829,8.908617328850456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,The Net,Passes Bechdel,TRUE,33633148,77389465,168963355,1990-1999,0113957,"English, Spanish",NA,5.8,FALSE,114,135330207,4.0237151455462925,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,The Quick and the Dead,Don't talk to each other,FALSE,48920943,28362620,28362620,1990-1999,0114214,"English, Spanish",49,6.4,FALSE,107,-20558323,-0.4202356238308816,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,The Usual Suspects,Don't talk to each other,FALSE,9172677,35684110,52665468,1990-1999,0114814,"English, Hungarian, Spanish, French",77,8.7,TRUE,106,43492791,4.741559198040005,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Toy Story,Don't talk to each other,FALSE,45863384,293190647,557286202,1990-1999,0114709,English,92,8.3,FALSE,81,511422818,11.151004862615459,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Twelve Monkeys,Don't talk to each other,FALSE,44334604,87356689,258121354,1990-1999,0114746,"English, French",74,8.1,FALSE,129,213786750,4.822119308881162,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Waterworld,Less than 2 women,FALSE,267536405,134909008,403974193,1990-1999,0114898,English,56,6,FALSE,135,136437788,0.5099784008834237,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,Welcome to the Dollhouse,Passes Bechdel,TRUE,1223024,6418026,7697090,1990-1999,0114906,English,83,7.5,FALSE,88,6474066,5.293490561101009,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,Ace Ventura: Pet Detective,Only talk about men,FALSE,18859976,113501532,168509796,1990-1999,0109040,English,37,6.9,FALSE,86,149649820,7.93478316197221,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,Beverly Hills Cop III,Less than 2 women,FALSE,78583235,66932266,187312473,1990-1999,0109254,English,16,5.4,FALSE,104,108729238,1.3836187578686472,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,Clerks.,Don't talk to each other,FALSE,42435,4830398,6120440,1990-1999,0109445,English,70,7.9,FALSE,92,6078005,143.23094143984918,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,Crooklyn,Passes Bechdel,TRUE,22003306,20469628,20469628,1990-1999,0109504,English,65,6.9,FALSE,115,-1533678,-0.06970216202965136,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,Dumb & Dumber,Only talk about men,FALSE,25146635,199877046,387258182,1990-1999,0109686,NA,NA,NA,NA,NA,362111547,14.400000119300257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,Ed Wood,Passes Bechdel,TRUE,28289965,9160394,9160394,1990-1999,0109707,English,70,7.9,TRUE,127,-19129571,-0.6761963473620416,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,Forrest Gump,Don't talk to each other,FALSE,86441558,518169206,1067789822,1990-1999,0109830,English,82,8.8,TRUE,142,981348264,11.352736886116745,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,Legends of the Fall,Passes Bechdel,TRUE,47149941,104519746,252256228,1990-1999,0110322,"English, Cornish",45,7.5,TRUE,133,205106287,4.350085761507104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
